500
58	46	73	92	30	39	6	18	5	62	54	97	27	98	7	97	47	1	24	6	35	86	99	53	72	77	45	39	25	10	63	83	56	37	76	86	76	82	4	82	45	59	80	72	58	87	70	5	88	94	12	23	81	11	77	53	89	22	93	14	32	56	98	89	93	74	75	70	57	80	53	2	39	33	74	97	21	44	2	9	38	14	33	20	26	10	73	15	32	67	30	65	23	28	54	17	2	30	88	59	10	41	62	49	75	36	47	96	80	50	6	19	64	39	39	91	50	13	7	82	81	37	48	5	65	2	22	68	32	11	28	43	53	90	92	28	27	40	25	8	90	32	27	55	72	67	46	22	81	53	5	62	91	53	68	57	56	90	25	89	2	54	32	55	45	25	83	72	65	9	80	55	41	8	11	14	76	57	36	58	11	41	20	2	95	88	59	52	79	85	41	81	39	74	37	85	99	20	58	65	30	38	21	72	47	32	86	23	90	23	81	1	65	2	4	60	91	63	12	71	49	54	53	89	28	90	74	28	11	32	94	42	71	16	14	19	49	1	43	39	24	24	41	89	27	46	50	19	10	63	91	59	18	45	48	46	35	23	75	47	56	70	89	28	86	4	47	36	6	90	75	30	15	17	20	43	64	71	62	74	34	54	33	52	99	82	99	35	6	75	82	62	45	72	90	32	76	38	68	82	28	44	13	43	62	34	86	26	5	49	0	39	4	34	92	3	17	92	38	23	67	21	86	13	93	77	46	70	15	14	52	44	59	66	88	22	0	75	48	5	24	49	45	28	84	38	32	1	30	70	25	98	91	12	11	84	90	57	54	5	72	7	50	32	73	38	54	74	13	2	79	38	52	25	66	36	63	99	38	94	69	63	92	61	75	4	46	65	62	0	71	35	8	22	67	82	60	21	56	73	24	36	12	76	62	79	13	26	78	51	20	47	14	13	8	90	18	54	56	80	55	28	15	64	50	83	46	11	4	3	85	29	40	97	5	2	76	18	29	54	70	50	2	84	63	11	75	82	66	32	62	21	61	78	86	12	61	33	23	66	36	9	95	77	6	1	79	83	20	9	38	90	59	40	75	23	52	50	5	18	83	68	40	44	47	26	57	9	59	80	75	96	90	71	73	96	72	53	80	92	
62	18	82	21	59	57	44	12	8	50	30	92	18	70	36	65	97	94	74	56	74	50	52	64	21	25	61	94	78	42	87	40	61	70	62	21	28	7	33	37	57	63	29	76	34	66	41	31	60	16	87	35	67	40	99	89	66	61	84	44	4	71	85	65	41	48	86	70	55	19	7	12	83	36	89	17	3	30	48	63	47	36	98	15	76	98	4	42	60	88	87	64	60	73	29	2	21	16	72	77	35	80	90	18	16	79	36	19	10	84	83	57	20	82	73	97	80	77	39	41	66	27	5	27	0	35	29	22	51	2	99	87	82	89	6	99	68	42	18	78	26	2	36	47	84	9	44	65	87	84	6	54	12	12	81	12	48	11	35	99	13	34	87	95	24	93	94	93	36	13	72	63	16	8	10	0	18	55	66	6	40	72	60	53	85	41	66	33	53	1	33	66	36	21	62	60	15	56	53	51	70	26	14	86	35	25	87	53	81	53	59	22	26	20	75	12	62	41	46	15	43	79	81	79	1	44	39	16	1	93	67	71	20	82	58	55	8	46	8	90	99	68	12	26	89	88	38	51	30	84	67	73	64	49	52	65	93	92	81	94	86	49	66	6	32	24	61	40	70	70	30	70	39	43	96	29	32	35	80	62	19	47	35	84	96	88	49	90	81	31	84	68	81	50	74	13	75	36	54	46	7	85	16	47	28	13	76	61	48	57	23	68	5	59	52	1	48	2	91	29	33	76	97	14	26	72	28	2	9	82	48	17	67	64	64	96	78	41	57	26	98	81	95	3	40	47	5	88	49	97	18	83	73	16	97	0	88	25	2	98	8	50	15	75	15	79	72	93	20	29	20	19	10	15	22	51	63	28	39	13	25	58	96	98	74	94	98	63	20	1	62	28	51	77	4	67	57	76	60	78	5	81	97	16	96	20	67	60	48	7	73	73	66	70	72	40	64	71	4	84	72	67	13	24	44	17	91	2	93	51	80	99	33	78	16	30	99	84	90	47	91	64	21	57	34	94	98	98	65	3	83	37	70	96	61	15	14	52	17	8	4	98	8	38	77	24	68	76	8	58	24	0	22	46	57	56	40	56	55	5	60	38	43	30	35	4	46	49	57	64	57	62	62	65	0	40	90	69	16	98	
28	41	98	50	87	56	7	27	13	63	32	73	2	75	4	37	80	50	86	38	14	44	1	77	10	2	17	0	71	34	98	99	75	97	50	62	53	58	89	66	22	22	39	24	98	43	61	79	94	48	17	9	93	19	86	3	21	4	3	92	39	1	92	14	99	43	77	52	1	66	19	23	89	59	47	88	3	9	67	97	58	85	6	51	4	93	54	26	98	57	19	37	59	11	51	58	54	29	11	56	96	31	80	85	90	27	73	93	37	41	91	95	26	98	47	31	91	1	58	90	59	77	27	19	89	79	78	43	8	90	0	4	21	80	90	11	8	63	5	45	5	96	41	32	94	88	63	85	90	22	76	50	99	3	70	88	82	48	32	91	39	32	95	60	13	85	72	21	49	77	67	55	73	9	87	67	98	51	53	88	73	29	39	72	33	9	61	16	57	93	7	96	26	3	57	40	89	29	62	39	6	29	94	79	39	82	47	37	33	1	26	7	30	65	80	63	74	41	79	32	35	87	28	62	90	86	2	80	15	64	19	21	94	13	1	33	96	49	70	29	50	96	37	81	62	17	44	36	58	24	68	94	11	97	56	2	83	58	82	98	22	1	20	16	15	22	50	11	72	20	41	22	17	78	3	80	96	48	16	55	73	85	49	85	82	5	87	65	64	70	64	86	72	85	3	88	7	53	99	79	74	41	2	92	20	6	72	17	54	89	72	28	74	21	13	56	27	0	22	91	71	86	78	43	71	81	31	79	35	31	58	9	73	61	2	93	67	74	10	22	63	83	50	37	4	63	94	32	64	16	23	35	2	1	79	74	83	10	53	18	42	11	28	15	72	30	9	40	4	20	62	68	3	12	6	8	75	0	40	40	17	64	75	19	65	55	93	49	65	46	67	7	58	95	23	31	26	32	71	30	52	34	99	55	46	6	64	22	6	4	62	23	68	38	43	34	94	37	83	59	84	51	67	43	46	90	74	72	23	46	3	75	80	3	31	27	9	95	50	16	0	13	40	68	52	83	3	46	21	86	6	5	37	73	48	84	64	23	57	88	70	61	64	50	64	95	78	74	91	29	90	91	42	30	60	94	14	63	41	35	49	47	41	87	21	89	71	86	13	29	74	83	90	38	34	55	34	12	29	25	
42	20	17	84	51	77	79	66	41	21	2	91	68	43	78	89	33	50	76	46	79	50	29	70	88	63	25	23	76	55	48	18	76	66	3	28	43	83	94	85	4	97	76	73	41	55	62	74	5	39	21	85	89	51	56	78	14	81	1	91	37	50	10	14	16	14	42	60	97	37	45	2	34	22	75	75	77	38	50	83	77	71	69	66	22	25	45	37	7	47	29	44	97	40	58	14	54	1	74	52	39	20	54	73	42	30	49	20	68	0	4	46	72	73	13	94	99	58	32	6	5	61	51	3	2	10	17	56	11	92	9	50	12	64	24	55	94	74	75	63	74	79	9	46	53	22	41	52	81	74	58	87	36	9	90	38	20	8	94	31	0	4	82	12	68	7	67	63	81	43	26	56	22	36	2	76	58	44	28	40	18	86	27	54	96	17	92	16	25	87	48	26	92	31	38	60	38	6	23	19	49	50	75	72	86	78	48	45	22	77	85	41	64	12	96	61	30	89	77	56	77	26	82	69	57	21	30	95	27	54	15	77	4	90	50	91	69	99	36	92	76	22	33	40	35	30	1	65	19	79	22	96	6	4	66	63	25	96	59	53	50	74	31	55	65	81	46	34	80	83	26	57	5	59	98	40	90	99	6	9	79	28	6	86	32	72	49	58	69	9	11	20	83	43	75	48	24	22	83	5	5	9	62	11	69	60	51	59	60	58	69	40	86	75	26	19	48	76	78	17	85	90	37	69	33	13	18	57	35	1	63	40	11	25	51	80	86	3	40	47	61	9	88	48	84	15	68	33	91	46	50	77	36	88	47	70	1	66	27	36	68	90	77	79	16	28	60	3	32	0	51	94	10	39	42	95	54	11	28	46	58	79	24	95	67	71	65	68	37	92	5	6	83	82	85	0	10	46	4	43	47	55	37	57	95	80	52	50	91	81	96	49	60	20	44	27	92	9	96	30	2	1	36	86	83	22	87	94	68	91	37	15	47	74	73	42	55	26	92	46	7	89	96	67	10	41	95	2	51	91	32	54	92	68	40	76	90	28	70	59	20	8	75	68	82	48	11	37	75	4	84	82	93	81	50	3	22	46	5	73	37	38	27	30	7	68	7	97	97	78	57	17	86	32	86	69	81	97	7	56	
1	91	39	94	72	90	98	95	36	4	69	74	43	96	5	50	65	12	47	63	90	5	80	76	37	67	45	19	64	53	75	65	44	14	60	17	4	59	13	41	64	82	15	7	79	20	57	44	33	5	7	23	10	88	0	48	55	46	67	20	99	43	86	44	57	46	62	62	6	75	4	70	58	19	77	37	40	34	82	73	39	90	96	50	79	97	98	35	43	65	55	43	8	41	87	66	88	49	29	94	25	33	64	83	53	42	20	93	76	3	67	16	93	64	66	72	61	64	7	4	30	62	47	39	4	35	6	92	84	35	87	10	69	52	93	23	94	14	17	71	17	84	87	10	48	53	83	9	18	90	14	49	53	62	88	57	97	94	50	82	30	38	92	0	90	86	23	84	1	40	55	18	24	43	29	73	97	12	83	15	3	97	64	56	59	53	14	57	48	65	40	78	3	33	78	93	19	2	78	21	42	34	39	67	77	69	41	74	82	24	90	85	21	55	42	81	8	57	39	56	22	79	35	26	12	14	20	32	16	99	53	59	33	93	27	11	62	68	86	45	92	77	30	14	32	73	96	41	30	35	98	53	14	33	79	26	48	0	59	64	99	12	24	33	5	51	44	68	19	31	13	12	8	44	27	41	17	23	82	47	58	80	0	73	14	80	0	62	81	59	27	80	71	51	14	77	2	59	45	22	90	59	35	99	3	62	40	20	85	22	68	43	3	69	16	17	50	16	80	31	76	7	12	47	58	26	25	61	85	70	83	75	30	18	74	33	80	15	54	66	37	22	9	41	91	26	59	41	43	39	73	19	46	85	67	5	11	92	66	96	63	49	72	93	68	47	27	49	62	81	15	0	3	25	41	95	51	0	37	95	40	10	15	86	96	82	92	7	74	58	4	38	8	77	32	76	24	59	26	87	40	41	87	44	66	29	40	18	30	77	14	70	88	29	56	85	11	48	93	86	7	97	25	15	74	57	92	99	16	18	86	57	60	74	1	27	3	41	46	33	19	60	3	8	89	60	93	1	9	86	87	16	84	13	32	59	70	25	58	86	44	45	43	4	19	45	32	22	87	78	56	6	38	59	15	28	20	9	29	29	96	17	46	80	30	79	40	0	4	98	87	49	43	30	53	62	75	86	85	63	
64	41	70	3	1	85	31	21	95	60	51	91	77	97	72	7	77	12	8	81	11	95	30	54	25	84	17	1	70	2	65	35	44	35	38	45	20	69	67	15	30	18	7	7	16	79	15	93	92	24	75	3	19	6	58	45	91	75	47	62	78	12	97	23	47	36	69	67	6	36	83	36	55	91	44	71	70	59	65	63	83	41	66	3	47	25	48	39	1	95	1	80	7	99	3	55	35	72	22	41	9	6	77	64	97	21	36	68	81	2	32	65	43	99	69	91	24	17	30	25	13	31	5	20	31	8	75	66	81	98	8	91	5	86	56	3	7	93	72	89	95	4	55	39	3	24	30	27	42	61	53	55	93	58	76	24	67	52	91	49	50	99	40	56	85	96	59	93	89	32	83	85	36	38	24	40	63	55	67	5	16	20	61	9	79	37	33	46	89	24	95	40	24	36	97	9	32	56	2	22	89	85	8	25	24	32	65	88	88	33	93	4	54	55	14	33	92	48	80	82	72	75	22	97	12	19	6	45	76	9	68	65	95	76	91	19	9	57	7	97	90	1	1	45	56	15	78	49	63	58	31	36	34	54	33	47	74	40	92	51	49	60	17	44	36	9	64	45	66	72	42	57	73	44	2	30	60	81	79	24	40	11	60	75	66	94	22	41	35	14	92	85	75	9	30	11	18	94	57	85	67	0	43	40	44	45	71	5	27	51	29	67	63	90	43	29	85	65	70	20	80	63	6	56	72	36	67	91	31	25	77	98	25	20	39	70	66	10	76	93	62	5	61	25	96	5	54	81	71	25	2	52	88	8	8	61	44	76	53	76	1	30	75	27	51	14	98	17	25	74	11	87	80	73	12	76	78	67	57	50	92	59	2	81	68	10	42	13	86	95	89	88	26	64	15	77	78	13	95	4	88	7	91	68	80	4	44	59	71	2	9	64	62	12	45	30	22	87	43	9	83	33	97	10	97	12	88	76	26	83	81	14	91	72	83	71	76	27	31	48	30	41	12	92	53	57	23	76	45	67	85	29	0	82	40	98	95	28	75	22	12	56	36	3	29	19	75	6	47	6	54	78	48	67	71	1	25	94	78	70	62	63	0	63	46	40	61	41	69	37	63	81	93	0	85	23	20	60	29	68	
67	84	46	15	51	17	17	76	12	95	47	74	58	47	37	5	88	99	47	57	36	11	39	30	11	24	53	32	84	83	0	51	67	47	67	18	65	84	94	78	79	41	52	38	89	90	43	77	90	90	35	26	2	75	57	14	0	11	46	85	94	47	37	61	95	4	79	60	88	74	38	67	15	91	6	5	82	49	82	72	40	18	98	42	94	56	56	94	67	2	79	61	50	16	22	45	20	2	6	9	76	44	77	92	36	83	97	18	32	80	90	73	99	89	15	93	45	71	87	12	74	67	74	24	83	97	70	4	99	76	13	76	21	91	69	57	74	67	75	7	47	65	80	47	55	95	40	0	67	28	13	41	95	87	66	78	84	37	83	84	14	97	61	35	88	30	93	62	97	68	70	45	34	50	92	89	46	33	89	13	61	3	55	56	90	21	35	74	59	18	59	73	16	20	8	4	51	1	67	49	70	37	95	4	88	87	94	34	20	84	47	82	87	2	38	77	24	73	52	84	92	12	57	9	32	66	14	84	67	81	33	38	19	28	43	8	16	37	42	37	22	90	19	9	93	57	87	17	31	40	2	24	52	59	33	85	25	47	69	93	29	3	31	49	31	74	57	48	12	99	85	34	90	4	44	83	62	32	1	94	72	3	19	25	62	52	11	88	0	80	81	30	83	13	80	15	88	37	64	0	37	49	35	27	54	80	10	16	12	12	11	85	15	30	11	78	83	22	66	84	2	48	14	86	61	94	2	50	32	67	51	69	16	86	97	71	67	8	88	80	20	99	66	36	29	77	14	13	99	81	97	2	29	12	89	91	6	92	41	39	59	92	9	76	79	6	47	47	15	35	27	36	34	94	72	64	71	87	77	71	68	75	74	98	87	64	90	94	56	32	33	16	25	42	92	5	49	40	52	64	75	80	0	10	74	73	75	46	60	52	17	29	27	91	27	15	56	17	9	12	49	42	29	75	85	21	80	34	61	32	99	37	12	0	47	87	73	23	33	34	75	51	63	3	43	90	18	99	8	28	12	58	70	41	33	56	63	13	90	24	46	90	62	59	90	10	46	64	33	80	98	9	31	61	13	74	52	32	74	61	60	86	19	30	27	53	87	90	66	77	15	12	68	77	71	59	88	18	24	21	
98	22	31	29	84	44	4	37	76	79	98	36	65	18	67	92	71	54	83	38	32	98	50	1	76	22	60	65	40	84	87	38	7	18	68	92	63	73	30	39	52	29	76	18	47	44	10	18	99	94	56	32	92	7	33	69	29	94	34	70	79	22	9	87	40	78	80	3	51	10	43	4	39	20	22	87	65	33	6	65	27	63	97	20	70	31	90	0	25	24	70	5	47	80	93	87	58	73	91	9	84	35	14	23	56	36	11	21	70	17	86	97	80	84	18	51	15	8	51	41	33	22	46	80	2	39	68	60	13	59	70	97	95	85	21	51	21	32	73	92	49	60	89	30	45	7	81	60	16	33	2	49	56	48	29	58	88	97	19	2	57	90	99	52	75	20	4	97	53	78	89	2	39	79	33	84	87	14	45	3	48	47	52	4	96	81	63	84	79	83	86	36	73	86	89	49	6	94	46	60	72	36	63	12	16	96	97	3	11	42	6	59	89	59	63	85	41	26	70	20	9	57	57	83	43	46	32	50	41	79	11	14	16	74	26	32	70	23	35	81	65	42	41	55	1	4	41	42	31	11	63	41	69	20	25	13	67	58	64	8	37	75	22	54	49	48	86	19	72	22	1	38	64	43	93	66	48	35	8	79	47	72	21	16	92	46	29	59	4	94	67	42	69	90	96	18	39	83	38	11	6	40	50	71	83	44	37	31	79	46	11	26	18	33	42	10	79	72	70	84	67	38	27	36	28	23	55	67	7	94	79	14	35	29	85	19	73	22	51	52	69	62	78	87	95	21	98	75	94	69	60	61	7	87	98	36	11	53	3	18	48	83	32	83	12	18	3	85	40	54	38	10	16	17	98	12	38	97	88	33	66	48	95	74	35	93	10	46	47	14	65	96	97	98	80	9	16	83	95	57	37	33	68	53	50	66	66	89	63	55	23	30	3	18	4	39	12	14	86	59	29	51	56	26	50	36	35	67	19	31	25	56	64	93	10	15	60	76	5	24	31	28	54	35	46	58	74	59	73	60	18	2	12	74	28	63	10	64	31	30	95	56	86	60	50	96	75	11	73	80	35	5	9	89	40	56	47	15	15	21	75	34	23	88	9	51	51	20	16	82	50	11	39	36	72	90	33	47	1	6	
28	37	11	38	26	52	94	74	67	9	95	43	44	18	31	53	70	83	73	86	66	23	98	6	60	70	96	93	18	98	99	47	35	11	85	61	63	80	36	31	89	31	74	34	50	6	87	21	89	60	7	56	84	6	62	44	76	58	38	94	57	38	42	92	50	28	54	14	8	90	45	98	22	19	32	73	26	19	94	15	80	2	72	64	8	34	9	85	93	48	80	50	86	22	43	37	50	97	51	58	88	96	56	11	16	88	84	42	8	79	58	88	81	30	53	90	64	63	75	58	12	55	8	99	78	51	36	28	49	87	87	37	84	44	49	0	32	34	42	41	13	1	30	95	31	83	86	96	47	61	54	59	17	62	59	95	14	95	24	63	82	11	1	66	55	50	67	88	84	9	29	98	11	60	93	42	44	79	38	91	41	92	51	58	55	10	54	69	6	78	33	88	90	34	55	46	85	22	34	70	32	64	68	43	24	62	86	68	42	24	60	84	17	12	43	72	23	97	42	29	76	75	18	67	10	73	13	96	96	48	66	29	13	35	73	38	98	59	7	41	84	67	25	2	80	68	74	3	66	16	32	43	92	50	10	2	24	24	99	20	72	65	50	86	1	24	24	0	84	31	41	68	98	66	71	79	35	45	82	2	62	14	45	55	65	56	58	89	80	57	10	53	23	60	39	24	84	63	24	68	94	66	37	93	33	8	72	68	54	55	70	17	69	16	73	34	72	31	24	52	88	34	5	11	94	45	36	79	8	61	48	3	27	85	96	60	94	69	29	49	24	0	66	94	16	39	29	88	71	53	41	59	87	46	71	82	92	8	61	0	69	9	3	97	95	0	58	89	69	88	38	94	88	5	88	4	45	17	93	16	71	34	75	58	81	47	40	73	55	2	73	25	12	77	22	7	77	81	97	47	69	35	41	57	41	30	62	86	48	55	2	19	90	78	77	71	25	18	45	81	20	19	7	33	96	30	40	74	11	37	22	80	73	64	38	14	94	1	0	42	56	2	61	47	80	39	19	6	58	64	88	78	83	95	12	80	25	52	55	37	90	78	17	63	42	56	77	37	57	78	80	14	80	42	61	61	82	81	68	40	45	56	19	29	52	31	10	77	84	66	15	74	44	32	37	87	89	15	25	46	
93	6	60	74	49	22	35	31	3	4	71	48	60	90	78	13	22	89	91	6	55	6	80	0	39	18	88	28	33	14	74	27	20	35	1	70	57	37	1	60	41	73	9	2	64	88	15	86	77	7	92	33	13	73	34	52	91	22	80	25	36	55	53	57	90	55	27	47	93	29	8	35	2	18	37	67	6	53	53	84	60	46	17	74	20	51	26	12	73	7	37	10	62	91	68	52	46	96	99	40	26	8	75	28	26	12	96	32	66	49	16	27	96	34	1	16	85	28	28	59	35	66	70	97	57	39	49	4	35	49	44	61	57	19	90	84	32	86	17	99	36	33	27	32	68	28	48	53	57	77	13	92	43	83	89	1	22	39	5	58	88	50	19	46	70	10	30	3	97	47	3	34	81	30	66	49	59	15	3	16	92	16	8	36	99	97	37	22	37	43	80	25	94	0	72	65	11	3	68	8	51	71	42	33	2	9	82	61	25	86	77	18	2	85	54	2	83	92	25	20	35	5	46	30	5	18	95	17	22	64	25	73	35	68	6	37	78	89	99	3	75	76	22	78	62	77	81	46	69	6	67	5	12	14	35	18	33	31	35	55	95	61	28	31	29	35	69	8	24	68	12	99	45	34	78	8	11	59	54	81	66	22	86	78	36	22	96	69	53	31	25	49	92	53	80	22	89	49	31	13	17	43	13	62	78	91	70	89	51	25	71	17	47	58	96	84	81	92	54	34	24	79	84	17	33	64	39	22	13	70	36	30	14	49	93	92	40	64	82	92	89	53	9	37	12	6	22	93	98	76	28	23	56	12	40	90	76	80	12	89	51	48	20	65	98	13	57	39	77	39	31	67	93	41	4	5	47	26	98	45	3	26	68	59	39	9	49	15	89	62	4	40	11	25	5	9	38	63	48	16	3	80	83	96	21	87	2	68	14	1	14	17	28	83	77	67	92	26	82	81	89	87	22	1	12	28	10	50	91	59	67	94	39	50	91	61	37	93	29	52	95	43	69	23	27	46	90	19	73	73	1	63	60	23	64	73	51	75	24	43	34	91	37	74	41	29	36	79	23	65	31	18	9	1	41	36	47	32	56	21	5	57	84	65	81	48	39	33	24	63	76	59	54	14	33	95	43	70	74	66	
35	6	84	45	7	26	82	54	58	38	76	63	96	61	29	77	10	68	10	34	31	87	93	85	1	27	81	44	97	55	11	32	61	95	78	69	21	60	23	80	99	0	43	95	61	72	72	71	40	83	5	72	70	99	57	72	26	38	17	23	94	28	56	56	24	34	25	46	95	49	26	94	50	70	89	11	42	62	83	83	45	89	55	16	88	13	89	14	52	6	38	47	35	94	4	60	29	30	6	24	80	33	19	30	3	8	42	46	71	26	30	16	15	86	33	4	0	23	18	52	29	57	0	65	51	4	25	81	34	32	5	15	65	24	45	69	33	88	16	4	14	47	21	29	33	55	34	33	78	53	86	8	10	86	73	61	91	98	42	26	30	48	41	96	73	87	66	7	75	83	11	89	30	33	19	64	88	53	98	67	6	84	75	16	70	48	78	62	47	21	88	78	70	29	75	43	16	41	50	92	25	62	81	56	96	1	20	85	54	18	52	61	3	28	78	74	76	56	36	24	78	24	2	48	54	77	92	70	19	43	63	45	6	44	1	2	45	22	87	0	41	40	61	44	68	39	18	45	96	54	69	75	78	72	23	33	50	16	4	69	59	67	14	65	11	16	68	57	38	56	57	79	96	19	24	64	59	42	10	56	96	80	31	75	52	55	8	2	71	12	72	31	79	87	97	91	3	65	48	42	21	6	22	18	25	46	83	85	88	93	41	85	73	72	61	26	27	70	28	99	83	1	30	63	88	28	54	92	93	3	34	15	9	57	33	35	3	16	21	92	10	62	77	83	34	39	9	62	9	38	62	92	39	93	55	28	21	10	20	15	13	55	30	23	12	64	59	15	81	80	7	91	42	85	74	77	24	84	40	34	23	2	26	62	95	82	90	16	92	11	31	6	66	62	29	78	27	89	94	8	69	2	99	12	87	74	89	12	59	29	46	82	31	73	45	27	56	35	43	48	47	75	55	13	38	84	92	65	73	86	74	43	89	74	55	77	49	44	89	8	74	36	91	6	10	36	33	66	72	77	15	19	53	71	32	92	56	25	57	30	12	32	73	1	6	28	78	55	73	68	64	48	5	55	54	16	91	87	83	63	65	99	82	18	70	15	10	26	41	68	56	53	1	30	55	7	59	34	63	32	
3	27	81	8	83	35	25	74	23	8	38	88	7	21	7	77	37	18	4	78	87	61	32	88	91	87	96	50	22	60	83	25	88	64	34	71	0	59	45	23	67	84	12	75	5	20	53	42	38	57	20	26	19	53	15	10	41	12	60	63	72	44	89	60	8	23	32	8	83	77	31	51	62	44	26	67	64	79	10	3	37	31	29	56	84	45	67	25	57	28	89	29	72	78	90	80	1	22	89	85	0	21	36	62	65	62	30	30	42	40	33	80	71	63	37	55	8	4	81	65	32	70	95	4	49	86	85	50	8	74	36	9	95	72	71	61	34	2	91	77	42	25	58	13	88	95	69	97	0	51	62	33	21	58	38	70	44	23	21	53	98	57	62	94	30	34	56	65	36	47	42	79	72	0	92	61	96	62	58	96	13	21	29	35	79	68	6	24	91	28	78	90	86	41	85	16	75	41	81	12	88	24	91	61	25	84	22	21	46	80	18	60	2	48	96	81	16	3	6	8	31	84	98	18	25	84	35	1	25	16	13	14	41	4	75	66	88	98	88	35	79	6	95	81	54	92	63	70	95	70	79	27	55	77	45	81	62	80	82	87	97	96	1	39	0	77	5	89	75	94	25	55	0	21	36	55	13	0	25	8	70	5	36	25	83	81	6	45	62	89	32	59	85	33	98	86	11	4	76	86	98	1	41	99	22	78	54	35	78	80	44	48	85	80	74	68	62	81	13	24	70	46	84	55	80	83	42	91	88	18	78	87	19	20	86	41	98	40	77	77	21	21	26	6	2	0	75	64	81	89	89	52	35	73	8	15	57	50	7	45	68	85	32	87	5	19	29	4	60	6	81	81	28	8	88	30	9	64	95	91	53	84	43	88	58	51	4	15	1	11	61	70	96	93	58	2	13	88	6	73	94	88	54	23	97	43	53	6	7	49	98	60	33	41	49	92	93	53	7	95	65	68	65	62	62	24	65	75	12	72	49	7	61	3	30	58	46	84	65	54	33	63	14	67	4	64	59	98	18	67	93	83	36	59	46	98	83	11	74	96	83	23	3	44	27	34	2	74	19	67	28	52	31	43	20	35	7	79	33	25	46	27	9	82	86	55	81	70	66	56	67	50	80	71	94	8	5	97	82	25	
65	11	77	96	55	97	32	62	77	66	88	24	93	97	6	80	52	88	51	19	44	18	69	25	90	63	33	96	61	16	21	26	27	99	23	82	97	55	45	74	21	33	98	15	30	5	95	83	93	47	2	38	66	71	63	56	35	97	52	97	13	74	24	41	73	47	24	70	2	69	45	23	2	43	39	33	49	34	16	42	81	19	81	48	91	45	4	27	42	57	24	55	31	48	97	5	95	21	75	98	90	20	22	93	64	61	26	13	95	43	56	77	63	37	26	54	83	30	82	25	88	7	81	19	55	78	24	51	99	0	50	90	20	72	83	85	33	10	98	29	54	54	7	17	92	33	72	75	64	54	1	52	61	83	72	17	61	97	69	61	97	19	51	18	92	34	3	25	45	2	55	99	57	62	16	50	96	89	26	60	43	27	12	5	10	84	23	72	82	93	33	79	13	85	97	5	20	1	30	65	4	86	64	61	48	81	11	44	70	37	5	14	65	18	19	75	3	43	48	85	37	82	64	50	67	62	55	87	64	86	52	68	72	17	29	21	98	41	66	68	79	71	82	44	89	2	20	93	45	68	78	83	50	43	33	18	5	89	5	70	75	58	38	48	75	68	69	73	10	36	41	89	7	24	33	97	26	53	90	72	22	69	55	72	12	88	90	18	78	96	88	53	54	27	2	30	96	71	3	6	7	45	96	15	69	29	13	95	83	4	67	5	73	23	78	86	12	69	4	90	65	93	43	20	21	45	51	18	17	54	25	25	0	21	41	69	51	54	65	35	58	33	40	32	56	19	18	68	88	23	59	54	17	2	75	39	48	26	57	66	81	83	92	81	5	33	51	56	87	16	91	46	50	32	78	6	51	97	75	40	20	34	95	38	37	70	77	86	97	35	53	78	19	45	59	24	78	11	81	65	27	72	12	77	5	90	84	57	87	60	97	8	95	92	46	33	63	24	19	60	60	72	38	79	18	98	3	96	9	85	62	37	58	74	15	63	65	0	20	52	60	18	61	56	11	8	89	74	33	9	34	93	82	73	73	0	71	77	97	81	62	59	18	20	34	33	84	99	33	4	52	94	23	14	50	34	22	40	8	55	50	43	49	32	17	22	33	88	99	30	69	62	90	88	82	25	21	66	25	55	
